time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,rssnr,cqi,ta
11-20 17:36:38.872,NO,105894192487029,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:39.368,YES,105894192487029,422,34624,850,310410,31,-78,-13,2147483647,2147483647,2147483647
11-20 17:36:39.368,NO,105894192487029,406,2147483647,850,nullnull,26,-89,-14,2147483647,2147483647,2147483647
11-20 17:36:39.368,NO,105894192487029,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:39.368,NO,105894192487029,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:39.368,NO,105894192487029,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:39.368,NO,105894192487029,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:39.377,YES,105894192487029,422,34624,850,310410,31,-78,-13,2147483647,2147483647,2147483647
11-20 17:36:39.377,NO,105894192487029,406,2147483647,850,nullnull,26,-89,-14,2147483647,2147483647,2147483647
11-20 17:36:39.377,NO,105894192487029,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:39.377,NO,105894192487029,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:39.377,NO,105894192487029,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:39.377,NO,105894192487029,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:39.868,YES,105894192487029,422,34624,850,310410,31,-78,-13,2147483647,2147483647,2147483647
11-20 17:36:39.868,NO,105894192487029,406,2147483647,850,nullnull,26,-89,-14,2147483647,2147483647,2147483647
11-20 17:36:39.868,NO,105894192487029,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:39.868,NO,105894192487029,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:39.868,NO,105894192487029,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:39.868,NO,105894192487029,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:39.876,YES,105894192487029,422,34624,850,310410,31,-78,-13,2147483647,2147483647,2147483647
11-20 17:36:39.876,NO,105894192487029,406,2147483647,850,nullnull,26,-89,-14,2147483647,2147483647,2147483647
11-20 17:36:39.876,NO,105894192487029,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:39.876,NO,105894192487029,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:39.876,NO,105894192487029,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:39.876,NO,105894192487029,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:40.400,YES,105896688892591,422,34624,850,310410,31,-78,-10,2147483647,2147483647,2147483647
11-20 17:36:40.400,NO,105896688892591,406,2147483647,850,nullnull,25,-88,-15,2147483647,2147483647,2147483647
11-20 17:36:40.400,NO,105896688892591,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:40.400,NO,105896688892591,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:40.400,NO,105896688892591,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:40.400,NO,105896688892591,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:40.409,YES,105896688892591,422,34624,850,310410,31,-78,-10,2147483647,2147483647,2147483647
11-20 17:36:40.409,NO,105896688892591,406,2147483647,850,nullnull,25,-88,-15,2147483647,2147483647,2147483647
11-20 17:36:40.409,NO,105896688892591,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:40.409,NO,105896688892591,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:40.409,NO,105896688892591,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:40.409,NO,105896688892591,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:40.882,YES,105896688892591,422,34624,850,310410,31,-78,-10,2147483647,2147483647,2147483647
11-20 17:36:40.882,NO,105896688892591,406,2147483647,850,nullnull,25,-88,-15,2147483647,2147483647,2147483647
11-20 17:36:40.882,NO,105896688892591,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:40.882,NO,105896688892591,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:40.882,NO,105896688892591,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:40.882,NO,105896688892591,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:40.906,YES,105896688892591,422,34624,850,310410,31,-78,-10,2147483647,2147483647,2147483647
11-20 17:36:40.906,NO,105896688892591,406,2147483647,850,nullnull,25,-88,-15,2147483647,2147483647,2147483647
11-20 17:36:40.906,NO,105896688892591,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:40.906,NO,105896688892591,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:40.906,NO,105896688892591,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:40.906,NO,105896688892591,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:41.373,YES,105896688892591,422,34624,850,310410,31,-78,-10,2147483647,2147483647,2147483647
11-20 17:36:41.373,NO,105896688892591,406,2147483647,850,nullnull,25,-88,-15,2147483647,2147483647,2147483647
11-20 17:36:41.373,NO,105896688892591,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:41.373,NO,105896688892591,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:41.373,NO,105896688892591,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:41.373,NO,105896688892591,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:41.382,YES,105896688892591,422,34624,850,310410,31,-78,-10,2147483647,2147483647,2147483647
11-20 17:36:41.382,NO,105896688892591,406,2147483647,850,nullnull,25,-88,-15,2147483647,2147483647,2147483647
11-20 17:36:41.382,NO,105896688892591,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:41.382,NO,105896688892591,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:41.382,NO,105896688892591,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:41.382,NO,105896688892591,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:41.878,YES,105896688892591,422,34624,850,310410,31,-78,-10,2147483647,2147483647,2147483647
11-20 17:36:41.878,NO,105896688892591,406,2147483647,850,nullnull,25,-88,-15,2147483647,2147483647,2147483647
11-20 17:36:41.878,NO,105896688892591,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:41.878,NO,105896688892591,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:41.878,NO,105896688892591,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:41.878,NO,105896688892591,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:41.887,YES,105896688892591,422,34624,850,310410,31,-78,-10,2147483647,2147483647,2147483647
11-20 17:36:41.887,NO,105896688892591,406,2147483647,850,nullnull,25,-88,-15,2147483647,2147483647,2147483647
11-20 17:36:41.887,NO,105896688892591,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:41.887,NO,105896688892591,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:41.887,NO,105896688892591,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:41.887,NO,105896688892591,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:42.378,YES,105896688892591,422,34624,850,310410,31,-78,-10,2147483647,2147483647,2147483647
11-20 17:36:42.378,NO,105896688892591,406,2147483647,850,nullnull,25,-88,-15,2147483647,2147483647,2147483647
11-20 17:36:42.378,NO,105896688892591,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:42.378,NO,105896688892591,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:42.378,NO,105896688892591,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:42.378,NO,105896688892591,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:42.386,YES,105896688892591,422,34624,850,310410,31,-78,-10,2147483647,2147483647,2147483647
11-20 17:36:42.386,NO,105896688892591,406,2147483647,850,nullnull,25,-88,-15,2147483647,2147483647,2147483647
11-20 17:36:42.386,NO,105896688892591,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:42.386,NO,105896688892591,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:42.386,NO,105896688892591,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:42.386,NO,105896688892591,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:42.902,YES,105899187887735,422,34624,850,310410,31,-79,-11,2147483647,2147483647,2147483647
11-20 17:36:42.902,NO,105899187887735,406,2147483647,850,nullnull,25,-89,-11,2147483647,2147483647,2147483647
11-20 17:36:42.902,NO,105899187887735,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:42.902,NO,105899187887735,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:42.902,NO,105899187887735,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:42.902,NO,105899187887735,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:42.907,YES,105899187887735,422,34624,850,310410,31,-79,-11,2147483647,2147483647,2147483647
11-20 17:36:42.907,NO,105899187887735,406,2147483647,850,nullnull,25,-89,-11,2147483647,2147483647,2147483647
11-20 17:36:42.907,NO,105899187887735,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:42.907,NO,105899187887735,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:42.907,NO,105899187887735,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:42.907,NO,105899187887735,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:43.379,YES,105899187887735,422,34624,850,310410,31,-79,-11,2147483647,2147483647,2147483647
11-20 17:36:43.379,NO,105899187887735,406,2147483647,850,nullnull,25,-89,-11,2147483647,2147483647,2147483647
11-20 17:36:43.379,NO,105899187887735,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:43.379,NO,105899187887735,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:43.379,NO,105899187887735,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:43.379,NO,105899187887735,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:43.403,YES,105899187887735,422,34624,850,310410,31,-79,-11,2147483647,2147483647,2147483647
11-20 17:36:43.403,NO,105899187887735,406,2147483647,850,nullnull,25,-89,-11,2147483647,2147483647,2147483647
11-20 17:36:43.403,NO,105899187887735,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:43.403,NO,105899187887735,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:43.403,NO,105899187887735,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:43.403,NO,105899187887735,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:43.879,YES,105899187887735,422,34624,850,310410,31,-79,-11,2147483647,2147483647,2147483647
11-20 17:36:43.879,NO,105899187887735,406,2147483647,850,nullnull,25,-89,-11,2147483647,2147483647,2147483647
11-20 17:36:43.879,NO,105899187887735,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:43.879,NO,105899187887735,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:43.879,NO,105899187887735,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:43.879,NO,105899187887735,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:43.883,YES,105899187887735,422,34624,850,310410,31,-79,-11,2147483647,2147483647,2147483647
11-20 17:36:43.883,NO,105899187887735,406,2147483647,850,nullnull,25,-89,-11,2147483647,2147483647,2147483647
11-20 17:36:43.883,NO,105899187887735,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:43.883,NO,105899187887735,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:43.883,NO,105899187887735,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:43.883,NO,105899187887735,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:44.383,YES,105899187887735,422,34624,850,310410,31,-79,-11,2147483647,2147483647,2147483647
11-20 17:36:44.383,NO,105899187887735,406,2147483647,850,nullnull,25,-89,-11,2147483647,2147483647,2147483647
11-20 17:36:44.383,NO,105899187887735,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:44.383,NO,105899187887735,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:44.383,NO,105899187887735,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:44.383,NO,105899187887735,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:44.389,YES,105899187887735,422,34624,850,310410,31,-79,-11,2147483647,2147483647,2147483647
11-20 17:36:44.389,NO,105899187887735,406,2147483647,850,nullnull,25,-89,-11,2147483647,2147483647,2147483647
11-20 17:36:44.389,NO,105899187887735,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:44.389,NO,105899187887735,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:44.389,NO,105899187887735,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:44.389,NO,105899187887735,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:44.863,YES,105899187887735,422,34624,850,310410,31,-79,-11,2147483647,2147483647,2147483647
11-20 17:36:44.863,NO,105899187887735,406,2147483647,850,nullnull,25,-89,-11,2147483647,2147483647,2147483647
11-20 17:36:44.863,NO,105899187887735,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:44.863,NO,105899187887735,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:44.863,NO,105899187887735,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:44.863,NO,105899187887735,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:44.864,YES,105899187887735,422,34624,850,310410,31,-79,-11,2147483647,2147483647,2147483647
11-20 17:36:44.864,NO,105899187887735,406,2147483647,850,nullnull,25,-89,-11,2147483647,2147483647,2147483647
11-20 17:36:44.864,NO,105899187887735,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:44.864,NO,105899187887735,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:44.864,NO,105899187887735,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:44.864,NO,105899187887735,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:45.385,YES,105901689280328,422,34624,850,310410,31,-79,-8,2147483647,2147483647,2147483647
11-20 17:36:45.385,NO,105901689280328,406,2147483647,850,nullnull,24,-88,-9,2147483647,2147483647,2147483647
11-20 17:36:45.385,NO,105901689280328,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:45.385,NO,105901689280328,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:45.385,NO,105901689280328,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:45.385,NO,105901689280328,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:45.386,YES,105901689280328,422,34624,850,310410,31,-79,-8,2147483647,2147483647,2147483647
11-20 17:36:45.386,NO,105901689280328,406,2147483647,850,nullnull,24,-88,-9,2147483647,2147483647,2147483647
11-20 17:36:45.386,NO,105901689280328,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:45.386,NO,105901689280328,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:45.386,NO,105901689280328,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:45.386,NO,105901689280328,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:45.866,YES,105901689280328,422,34624,850,310410,31,-79,-8,2147483647,2147483647,2147483647
11-20 17:36:45.866,NO,105901689280328,406,2147483647,850,nullnull,24,-88,-9,2147483647,2147483647,2147483647
11-20 17:36:45.866,NO,105901689280328,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:45.866,NO,105901689280328,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:45.866,NO,105901689280328,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:45.866,NO,105901689280328,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:45.874,YES,105901689280328,422,34624,850,310410,31,-79,-8,2147483647,2147483647,2147483647
11-20 17:36:45.874,NO,105901689280328,406,2147483647,850,nullnull,24,-88,-9,2147483647,2147483647,2147483647
11-20 17:36:45.874,NO,105901689280328,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:36:45.874,NO,105901689280328,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:36:45.874,NO,105901689280328,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:36:45.874,NO,105901689280328,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:36:46.369,YES,105901689280328,422,34624,850,310410,31,-79,-8,2147483647,2147483647,2147483647
11-20 17:36:46.369,NO,105901689280328,406,2147483647,850,nullnull,24,-88,-9,2147483647,2147483647,2147483647
11-20 17:36:46.369,NO,105901689280328,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
